Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
272;2246000;575848448;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
273;2239200;575856640;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
274;2454100;575889408;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
275;2000400;575897600;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
276;2478600;575897600;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
277;2129600;575901696;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
278;2236400;575905792;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
279;2349400;575909888;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
280;2058800;575918080;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
281;2380700;575946752;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
282;2279400;575954944;13201408;501078285;0;0;0;0;0;0;0;0;0;0;9;0;0;
